Generation,Best_Fitness,Terminals,Population_Size,Max_Depth
16,103.59555470696354,"['x', 1]",100,2
17,103.59555470696354,"['x', 1]",100,2
18,103.59555470696354,"['x', 1]",100,2
19,103.59555470696354,"['x', 1]",100,2
20,103.59555470696354,"['x', 1]",100,2
21,103.59555470696354,"['x', 1]",100,2
22,103.59555470696354,"['x', 1]",100,2
23,103.59555470696354,"['x', 1]",100,2
24,103.59555470696354,"['x', 1]",100,2
25,103.59555470696354,"['x', 1]",100,2
26,103.59555470696354,"['x', 1]",100,2
27,103.59555470696354,"['x', 1]",100,2
28,103.59555470696354,"['x', 1]",100,2
29,103.59555470696354,"['x', 1]",100,2
30,103.59555470696354,"['x', 1]",100,2
31,103.59555470696354,"['x', 1]",100,2
32,103.59555470696354,"['x', 1]",100,2
33,103.59555470696354,"['x', 1]",100,2
1,470.02124609098007,"['x', 1]",100,2
2,350.7952320682925,"['x', 1]",100,2
3,350.7952320682925,"['x', 1]",100,2
4,314.1654279870133,"['x', 1]",100,2
5,235.62695433632308,"['x', 1]",100,2
6,190.76090623254834,"['x', 1]",100,2
7,158.36960394088334,"['x', 1]",100,2
8,158.36960394088334,"['x', 1]",100,2
9,119.51939475951492,"['x', 1]",100,2
10,119.51939475951492,"['x', 1]",100,2
11,119.51939475951492,"['x', 1]",100,2
12,97.58925453206774,"['x', 1]",100,2
13,97.58925453206774,"['x', 1]",100,2
14,91.53373343489714,"['x', 1]",100,2
15,91.53373343489714,"['x', 1]",100,2
16,91.53373343489714,"['x', 1]",100,2
17,91.53373343489714,"['x', 1]",100,2
18,91.53373343489714,"['x', 1]",100,2
19,91.53373343489714,"['x', 1]",100,2
20,91.53373343489714,"['x', 1]",100,2
21,88.5614198138916,"['x', 1]",100,2
22,88.5614198138916,"['x', 1]",100,2
23,88.5614198138916,"['x', 1]",100,2
24,88.5614198138916,"['x', 1]",100,2
25,88.5614198138916,"['x', 1]",100,2
26,88.5614198138916,"['x', 1]",100,2
27,88.5614198138916,"['x', 1]",100,2
28,88.5614198138916,"['x', 1]",100,2
29,88.5614198138916,"['x', 1]",100,2
30,88.5614198138916,"['x', 1]",100,2
31,88.5614198138916,"['x', 1]",100,2
32,88.5614198138916,"['x', 1]",100,2
33,88.5614198138916,"['x', 1]",100,2
34,88.5614198138916,"['x', 1]",100,2
35,88.5614198138916,"['x', 1]",100,2
36,88.5614198138916,"['x', 1]",100,2
37,88.5614198138916,"['x', 1]",100,2
38,88.5614198138916,"['x', 1]",100,2
39,88.5614198138916,"['x', 1]",100,2
40,88.5614198138916,"['x', 1]",100,2
41,88.5614198138916,"['x', 1]",100,2
1,471.3872703443965,"['x', 1]",100,2
2,443.89437294370987,"['x', 1]",100,2
3,341.13566865166837,"['x', 1]",100,2
4,341.13566865166837,"['x', 1]",100,2
5,341.13566865166837,"['x', 1]",100,2
6,311.1541411541801,"['x', 1]",100,2
7,303.4508865377357,"['x', 1]",100,2
8,233.6023490172973,"['x', 1]",100,2
9,233.6023490172973,"['x', 1]",100,2
10,159.9561569155248,"['x', 1]",100,2
11,159.9561569155248,"['x', 1]",100,2
12,132.4329584377026,"['x', 1]",100,2
13,132.4329584377026,"['x', 1]",100,2
14,132.4329584377026,"['x', 1]",100,2
15,101.47425339283855,"['x', 1]",100,2
16,101.47425339283855,"['x', 1]",100,2
17,101.47425339283855,"['x', 1]",100,2
18,101.47425339283855,"['x', 1]",100,2
19,96.19432507862535,"['x', 1]",100,2
20,96.19432507862535,"['x', 1]",100,2
21,85.1344153434048,"['x', 1]",100,2
22,85.1344153434048,"['x', 1]",100,2
23,85.1344153434048,"['x', 1]",100,2
24,85.1344153434048,"['x', 1]",100,2
25,85.1344153434048,"['x', 1]",100,2
26,85.1344153434048,"['x', 1]",100,2
27,85.1344153434048,"['x', 1]",100,2
28,85.1344153434048,"['x', 1]",100,2
29,85.1344153434048,"['x', 1]",100,2
30,85.1344153434048,"['x', 1]",100,2
31,85.1344153434048,"['x', 1]",100,2
32,85.1344153434048,"['x', 1]",100,2
33,85.1344153434048,"['x', 1]",100,2
34,85.1344153434048,"['x', 1]",100,2
35,85.1344153434048,"['x', 1]",100,2
36,85.1344153434048,"['x', 1]",100,2
37,85.1344153434048,"['x', 1]",100,2
38,85.1344153434048,"['x', 1]",100,2
39,85.1344153434048,"['x', 1]",100,2
40,85.1344153434048,"['x', 1]",100,2
41,85.1344153434048,"['x', 1]",100,2
1,183.08772549218241,"['x', 1, 2]",100,2
2,183.08772549218241,"['x', 1, 2]",100,2
3,147.60694224827674,"['x', 1, 2]",100,2
4,144.26177832562917,"['x', 1, 2]",100,2
5,144.26177832562917,"['x', 1, 2]",100,2
6,133.9103726712529,"['x', 1, 2]",100,2
7,101.0965474191001,"['x', 1, 2]",100,2
8,98.98995685119999,"['x', 1, 2]",100,2
9,98.98995685119999,"['x', 1, 2]",100,2
10,95.87176679978924,"['x', 1, 2]",100,2
11,95.87176679978924,"['x', 1, 2]",100,2
12,95.87176679978924,"['x', 1, 2]",100,2
13,95.87176679978924,"['x', 1, 2]",100,2
14,92.75858712672853,"['x', 1, 2]",100,2
15,87.62171787391107,"['x', 1, 2]",100,2
16,87.62171787391107,"['x', 1, 2]",100,2
17,87.62171787391107,"['x', 1, 2]",100,2
18,87.62171787391107,"['x', 1, 2]",100,2
19,87.62171787391107,"['x', 1, 2]",100,2
20,87.62171787391107,"['x', 1, 2]",100,2
21,87.62171787391107,"['x', 1, 2]",100,2
22,87.62171787391107,"['x', 1, 2]",100,2
23,87.62171787391107,"['x', 1, 2]",100,2
24,87.62171787391107,"['x', 1, 2]",100,2
25,87.62171787391107,"['x', 1, 2]",100,2
26,87.62171787391107,"['x', 1, 2]",100,2
27,87.62171787391107,"['x', 1, 2]",100,2
28,87.62171787391107,"['x', 1, 2]",100,2
29,87.62171787391107,"['x', 1, 2]",100,2
30,87.62171787391107,"['x', 1, 2]",100,2
31,87.62171787391107,"['x', 1, 2]",100,2
32,87.62171787391107,"['x', 1, 2]",100,2
33,87.62171787391107,"['x', 1, 2]",100,2
34,87.62171787391107,"['x', 1, 2]",100,2
35,87.62171787391107,"['x', 1, 2]",100,2
1,570.2301186570592,"['x', 1, 2]",100,2
2,88.79263863192566,"['x', 1, 2]",100,2
3,88.79263863192566,"['x', 1, 2]",100,2
4,55.01821831990718,"['x', 1, 2]",100,2
5,55.01821831990718,"['x', 1, 2]",100,2
6,55.01821831990718,"['x', 1, 2]",100,2
7,55.01821831990718,"['x', 1, 2]",100,2
8,53.23164856492141,"['x', 1, 2]",100,2
9,39.178064217206895,"['x', 1, 2]",100,2
10,38.208131427866284,"['x', 1, 2]",100,2
11,38.208131427866284,"['x', 1, 2]",100,2
12,36.96742436595025,"['x', 1, 2]",100,2
13,25.075040076665708,"['x', 1, 2]",100,2
14,25.075040076665708,"['x', 1, 2]",100,2
15,25.075040076665708,"['x', 1, 2]",100,2
16,25.075040076665708,"['x', 1, 2]",100,2
17,25.075040076665708,"['x', 1, 2]",100,2
18,14.105811266762181,"['x', 1, 2]",100,2
19,14.105811266762181,"['x', 1, 2]",100,2
20,13.309884537260473,"['x', 1, 2]",100,2
21,13.309884537260473,"['x', 1, 2]",100,2
22,6.270377787496313,"['x', 1, 2]",100,2
23,6.270377787496313,"['x', 1, 2]",100,2
24,1.5687396388681045,"['x', 1, 2]",100,2
25,1.5687396388681045,"['x', 1, 2]",100,2
26,1.4802228009074203,"['x', 1, 2]",100,2
27,0.0008968208775547986,"['x', 1, 2]",100,2
1,345.19843665439174,"['x', 1, 2]",100,2
2,121.01021868026156,"['x', 1, 2]",100,2
3,121.01021868026156,"['x', 1, 2]",100,2
4,117.08073489579404,"['x', 1, 2]",100,2
5,97.8658590259508,"['x', 1, 2]",100,2
6,97.8658590259508,"['x', 1, 2]",100,2
7,96.51396943242102,"['x', 1, 2]",100,2
8,53.23213005267474,"['x', 1, 2]",100,2
9,25.771971115394315,"['x', 1, 2]",100,2
10,25.771971115394315,"['x', 1, 2]",100,2
11,25.771971115394315,"['x', 1, 2]",100,2
12,25.771971115394315,"['x', 1, 2]",100,2
13,1.480322839592271,"['x', 1, 2]",100,2
14,1.480322839592271,"['x', 1, 2]",100,2
15,1.480322839592271,"['x', 1, 2]",100,2
16,1.480322839592271,"['x', 1, 2]",100,2
17,1.480322839592271,"['x', 1, 2]",100,2
18,1.480322839592271,"['x', 1, 2]",100,2
19,1.480322839592271,"['x', 1, 2]",100,2
20,1.480322839592271,"['x', 1, 2]",100,2
21,1.480322839592271,"['x', 1, 2]",100,2
22,1.480322839592271,"['x', 1, 2]",100,2
23,1.480322839592271,"['x', 1, 2]",100,2
24,1.480322839592271,"['x', 1, 2]",100,2
25,1.480322839592271,"['x', 1, 2]",100,2
26,1.480322839592271,"['x', 1, 2]",100,2
27,1.480322839592271,"['x', 1, 2]",100,2
28,1.480322839592271,"['x', 1, 2]",100,2
29,1.480322839592271,"['x', 1, 2]",100,2
30,1.480322839592271,"['x', 1, 2]",100,2
31,1.480322839592271,"['x', 1, 2]",100,2
32,1.480322839592271,"['x', 1, 2]",100,2
33,1.480322839592271,"['x', 1, 2]",100,2
1,599.5338429041655,"['x', 1, 2]",100,2
2,190.4641036666349,"['x', 1, 2]",100,2
3,157.9000072361692,"['x', 1, 2]",100,2
4,142.27341888436348,"['x', 1, 2]",100,2
5,110.022982579718,"['x', 1, 2]",100,2
6,110.022982579718,"['x', 1, 2]",100,2
7,110.022982579718,"['x', 1, 2]",100,2
8,110.022982579718,"['x', 1, 2]",100,2
9,100.60072547605102,"['x', 1, 2]",100,2
10,100.60072547605102,"['x', 1, 2]",100,2
11,100.3929590331368,"['x', 1, 2]",100,2
12,91.14701000556494,"['x', 1, 2]",100,2
13,90.92793544319815,"['x', 1, 2]",100,2
14,88.01268301745546,"['x', 1, 2]",100,2
15,88.01268301745546,"['x', 1, 2]",100,2
16,88.01268301745546,"['x', 1, 2]",100,2
17,88.01268301745546,"['x', 1, 2]",100,2
18,85.15470610842783,"['x', 1, 2]",100,2
19,85.15470610842783,"['x', 1, 2]",100,2
20,85.07912754446821,"['x', 1, 2]",100,2
21,85.07912754446821,"['x', 1, 2]",100,2
22,85.07912754446821,"['x', 1, 2]",100,2
23,85.07912754446821,"['x', 1, 2]",100,2
24,85.07912754446821,"['x', 1, 2]",100,2
25,85.07912754446821,"['x', 1, 2]",100,2
26,85.07912754446821,"['x', 1, 2]",100,2
27,85.07912754446821,"['x', 1, 2]",100,2
28,85.07912754446821,"['x', 1, 2]",100,2
29,85.07912754446821,"['x', 1, 2]",100,2
30,85.07912754446821,"['x', 1, 2]",100,2
31,85.07912754446821,"['x', 1, 2]",100,2
32,85.07912754446821,"['x', 1, 2]",100,2
33,85.07912754446821,"['x', 1, 2]",100,2
34,85.07912754446821,"['x', 1, 2]",100,2
35,85.07912754446821,"['x', 1, 2]",100,2
36,85.07912754446821,"['x', 1, 2]",100,2
37,85.07912754446821,"['x', 1, 2]",100,2
38,85.07912754446821,"['x', 1, 2]",100,2
39,85.07912754446821,"['x', 1, 2]",100,2
40,85.07912754446821,"['x', 1, 2]",100,2
1,565.8454708946402,"['x', 1, 2, 3]",100,2
2,355.2156093228085,"['x', 1, 2, 3]",100,2
3,90.23687465692018,"['x', 1, 2, 3]",100,2
4,90.23687465692018,"['x', 1, 2, 3]",100,2
5,90.23687465692018,"['x', 1, 2, 3]",100,2
6,55.00750388992131,"['x', 1, 2, 3]",100,2
7,18.238933497082183,"['x', 1, 2, 3]",100,2
8,18.238933497082183,"['x', 1, 2, 3]",100,2
9,18.238933497082183,"['x', 1, 2, 3]",100,2
10,18.238933497082183,"['x', 1, 2, 3]",100,2
11,18.238933497082183,"['x', 1, 2, 3]",100,2
12,17.646672825178644,"['x', 1, 2, 3]",100,2
13,17.646672825178644,"['x', 1, 2, 3]",100,2
14,17.646672825178644,"['x', 1, 2, 3]",100,2
15,17.646672825178644,"['x', 1, 2, 3]",100,2
16,17.646672825178644,"['x', 1, 2, 3]",100,2
17,17.646672825178644,"['x', 1, 2, 3]",100,2
18,17.646672825178644,"['x', 1, 2, 3]",100,2
19,17.646672825178644,"['x', 1, 2, 3]",100,2
20,17.646672825178644,"['x', 1, 2, 3]",100,2
21,17.646672825178644,"['x', 1, 2, 3]",100,2
22,17.646672825178644,"['x', 1, 2, 3]",100,2
23,17.646672825178644,"['x', 1, 2, 3]",100,2
24,17.646672825178644,"['x', 1, 2, 3]",100,2
25,17.646672825178644,"['x', 1, 2, 3]",100,2
26,17.646672825178644,"['x', 1, 2, 3]",100,2
27,17.646672825178644,"['x', 1, 2, 3]",100,2
28,17.646672825178644,"['x', 1, 2, 3]",100,2
29,17.646672825178644,"['x', 1, 2, 3]",100,2
30,17.646672825178644,"['x', 1, 2, 3]",100,2
31,17.646672825178644,"['x', 1, 2, 3]",100,2
32,17.646672825178644,"['x', 1, 2, 3]",100,2
1,494.06050205137285,"['x', 1, 2, 3]",100,2
2,494.06050205137285,"['x', 1, 2, 3]",100,2
3,132.17995761424766,"['x', 1, 2, 3]",100,2
4,94.81874389015417,"['x', 1, 2, 3]",100,2
5,94.81874389015417,"['x', 1, 2, 3]",100,2
6,36.96900908646552,"['x', 1, 2, 3]",100,2
7,36.96900908646552,"['x', 1, 2, 3]",100,2
8,5.912452985079222,"['x', 1, 2, 3]",100,2
9,5.912452985079222,"['x', 1, 2, 3]",100,2
10,5.912452985079222,"['x', 1, 2, 3]",100,2
11,5.912452985079222,"['x', 1, 2, 3]",100,2
12,5.912452985079222,"['x', 1, 2, 3]",100,2
13,1.5665908807744713,"['x', 1, 2, 3]",100,2
14,1.480588461453974,"['x', 1, 2, 3]",100,2
15,1.480588461453974,"['x', 1, 2, 3]",100,2
16,1.480588461453974,"['x', 1, 2, 3]",100,2
17,1.480588461453974,"['x', 1, 2, 3]",100,2
18,1.480588461453974,"['x', 1, 2, 3]",100,2
19,1.4781952874532915,"['x', 1, 2, 3]",100,2
20,1.4781952874532915,"['x', 1, 2, 3]",100,2
21,1.4781952874532915,"['x', 1, 2, 3]",100,2
22,1.4781952874532915,"['x', 1, 2, 3]",100,2
23,1.4781952874532915,"['x', 1, 2, 3]",100,2
24,1.4781952874532915,"['x', 1, 2, 3]",100,2
25,1.4781952874532915,"['x', 1, 2, 3]",100,2
26,1.4781952874532915,"['x', 1, 2, 3]",100,2
27,1.4781952874532915,"['x', 1, 2, 3]",100,2
28,1.4781952874532915,"['x', 1, 2, 3]",100,2
29,1.4781952874532915,"['x', 1, 2, 3]",100,2
30,1.4781952874532915,"['x', 1, 2, 3]",100,2
31,1.4781952874532915,"['x', 1, 2, 3]",100,2
32,1.4781952874532915,"['x', 1, 2, 3]",100,2
33,1.4781952874532915,"['x', 1, 2, 3]",100,2
34,1.4781952874532915,"['x', 1, 2, 3]",100,2
35,1.4781952874532915,"['x', 1, 2, 3]",100,2
36,1.4781952874532915,"['x', 1, 2, 3]",100,2
37,1.4781952874532915,"['x', 1, 2, 3]",100,2
38,1.4781952874532915,"['x', 1, 2, 3]",100,2
39,1.4781952874532915,"['x', 1, 2, 3]",100,2
1,569.0808388394923,"['x', 1, 2, 3]",100,2
2,425.541087227039,"['x', 1, 2, 3]",100,2
3,168.40350723753198,"['x', 1, 2, 3]",100,2
4,87.02499322989236,"['x', 1, 2, 3]",100,2
5,85.06083465010424,"['x', 1, 2, 3]",100,2
6,84.37102437383861,"['x', 1, 2, 3]",100,2
7,45.467810799424626,"['x', 1, 2, 3]",100,2
8,29.313251050707194,"['x', 1, 2, 3]",100,2
9,27.65923770836029,"['x', 1, 2, 3]",100,2
10,27.65923770836029,"['x', 1, 2, 3]",100,2
11,27.65923770836029,"['x', 1, 2, 3]",100,2
12,27.65923770836029,"['x', 1, 2, 3]",100,2
13,27.65923770836029,"['x', 1, 2, 3]",100,2
14,27.65923770836029,"['x', 1, 2, 3]",100,2
15,4.785291856206719,"['x', 1, 2, 3]",100,2
16,4.515279616230391,"['x', 1, 2, 3]",100,2
17,3.0340216036529983,"['x', 1, 2, 3]",100,2
18,3.0340216036529983,"['x', 1, 2, 3]",100,2
19,3.0340216036529983,"['x', 1, 2, 3]",100,2
20,3.0340216036529983,"['x', 1, 2, 3]",100,2
21,3.0340216036529983,"['x', 1, 2, 3]",100,2
22,3.0340216036529983,"['x', 1, 2, 3]",100,2
23,3.0340216036529983,"['x', 1, 2, 3]",100,2
24,3.0340216036529983,"['x', 1, 2, 3]",100,2
25,3.0340216036529983,"['x', 1, 2, 3]",100,2
26,3.0340216036529983,"['x', 1, 2, 3]",100,2
27,3.0340216036529983,"['x', 1, 2, 3]",100,2
28,3.0340216036529983,"['x', 1, 2, 3]",100,2
29,3.0340216036529983,"['x', 1, 2, 3]",100,2
30,3.0340216036529983,"['x', 1, 2, 3]",100,2
31,3.0340216036529983,"['x', 1, 2, 3]",100,2
32,3.0340216036529983,"['x', 1, 2, 3]",100,2
33,3.0340216036529983,"['x', 1, 2, 3]",100,2
34,3.0340216036529983,"['x', 1, 2, 3]",100,2
35,3.0340216036529983,"['x', 1, 2, 3]",100,2
36,3.0340216036529983,"['x', 1, 2, 3]",100,2
37,3.0340216036529983,"['x', 1, 2, 3]",100,2
1,413.79839587758795,"['x', 1, 2, 3]",100,2
2,413.79839587758795,"['x', 1, 2, 3]",100,2
3,186.95800837374006,"['x', 1, 2, 3]",100,2
4,119.7427747883381,"['x', 1, 2, 3]",100,2
5,92.34411837328892,"['x', 1, 2, 3]",100,2
6,89.34548966493524,"['x', 1, 2, 3]",100,2
7,51.11223053861975,"['x', 1, 2, 3]",100,2
8,49.90873322459089,"['x', 1, 2, 3]",100,2
9,1.4810467082104481,"['x', 1, 2, 3]",100,2
10,1.4810467082104481,"['x', 1, 2, 3]",100,2
11,1.4810467082104481,"['x', 1, 2, 3]",100,2
12,1.4810467082104481,"['x', 1, 2, 3]",100,2
13,1.4810467082104481,"['x', 1, 2, 3]",100,2
14,1.4810467082104481,"['x', 1, 2, 3]",100,2
15,1.4810467082104481,"['x', 1, 2, 3]",100,2
16,1.4810467082104481,"['x', 1, 2, 3]",100,2
17,1.4810467082104481,"['x', 1, 2, 3]",100,2
18,1.4810467082104481,"['x', 1, 2, 3]",100,2
19,1.4810467082104481,"['x', 1, 2, 3]",100,2
20,1.4810467082104481,"['x', 1, 2, 3]",100,2
21,1.4810467082104481,"['x', 1, 2, 3]",100,2
22,1.4810467082104481,"['x', 1, 2, 3]",100,2
23,1.4810467082104481,"['x', 1, 2, 3]",100,2
24,1.4810467082104481,"['x', 1, 2, 3]",100,2
25,1.4810467082104481,"['x', 1, 2, 3]",100,2
26,1.4810467082104481,"['x', 1, 2, 3]",100,2
27,1.4810467082104481,"['x', 1, 2, 3]",100,2
28,1.4810467082104481,"['x', 1, 2, 3]",100,2
29,1.4810467082104481,"['x', 1, 2, 3]",100,2
1,466.08691297319547,"['x', 1, 2, 3, 4]",100,2
2,188.05474441313967,"['x', 1, 2, 3, 4]",100,2
3,188.05474441313967,"['x', 1, 2, 3, 4]",100,2
4,188.05474441313967,"['x', 1, 2, 3, 4]",100,2
5,36.96538719765551,"['x', 1, 2, 3, 4]",100,2
6,36.96538719765551,"['x', 1, 2, 3, 4]",100,2
7,18.55741719747243,"['x', 1, 2, 3, 4]",100,2
8,18.55741719747243,"['x', 1, 2, 3, 4]",100,2
9,18.55741719747243,"['x', 1, 2, 3, 4]",100,2
10,18.55741719747243,"['x', 1, 2, 3, 4]",100,2
11,18.55741719747243,"['x', 1, 2, 3, 4]",100,2
12,14.48440753106922,"['x', 1, 2, 3, 4]",100,2
13,14.48440753106922,"['x', 1, 2, 3, 4]",100,2
14,14.48440753106922,"['x', 1, 2, 3, 4]",100,2
15,14.014065066261828,"['x', 1, 2, 3, 4]",100,2
16,14.014065066261828,"['x', 1, 2, 3, 4]",100,2
17,14.014065066261828,"['x', 1, 2, 3, 4]",100,2
18,14.014065066261828,"['x', 1, 2, 3, 4]",100,2
19,14.014065066261828,"['x', 1, 2, 3, 4]",100,2
20,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
21,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
22,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
23,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
24,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
25,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
26,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
27,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
28,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
29,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
30,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
31,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
32,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
33,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
34,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
35,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
36,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
37,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
38,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
39,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
40,5.915764204144331,"['x', 1, 2, 3, 4]",100,2
1,191.39137570215206,"['x', 1, 2, 3, 4]",100,2
2,191.39137570215206,"['x', 1, 2, 3, 4]",100,2
3,91.42016179646144,"['x', 1, 2, 3, 4]",100,2
4,91.42016179646144,"['x', 1, 2, 3, 4]",100,2
5,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
6,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
7,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
8,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
9,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
10,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
11,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
12,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
13,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
14,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
15,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
16,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
17,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
18,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
19,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
20,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
21,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
22,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
23,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
24,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
25,55.66736273663195,"['x', 1, 2, 3, 4]",100,2
1,551.3286444271794,"['x', 1, 2, 3, 4]",100,2
2,318.53575153806895,"['x', 1, 2, 3, 4]",100,2
3,222.0116485232466,"['x', 1, 2, 3, 4]",100,2
4,87.71469138917283,"['x', 1, 2, 3, 4]",100,2
5,87.71469138917283,"['x', 1, 2, 3, 4]",100,2
6,87.71469138917283,"['x', 1, 2, 3, 4]",100,2
7,87.71469138917283,"['x', 1, 2, 3, 4]",100,2
8,18.375643286159463,"['x', 1, 2, 3, 4]",100,2
9,18.375643286159463,"['x', 1, 2, 3, 4]",100,2
10,12.927495597217122,"['x', 1, 2, 3, 4]",100,2
11,12.927495597217122,"['x', 1, 2, 3, 4]",100,2
12,12.927495597217122,"['x', 1, 2, 3, 4]",100,2
13,12.507709690894107,"['x', 1, 2, 3, 4]",100,2
14,6.113780231089219,"['x', 1, 2, 3, 4]",100,2
15,6.113780231089219,"['x', 1, 2, 3, 4]",100,2
16,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
17,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
18,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
19,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
20,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
21,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
22,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
23,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
24,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
25,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
26,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
27,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
28,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
29,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
30,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
31,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
32,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
33,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
34,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
35,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
36,5.915251540356576,"['x', 1, 2, 3, 4]",100,2
1,169.76715824271236,"['x', 1, 2, 3, 4]",100,2
2,169.76715824271236,"['x', 1, 2, 3, 4]",100,2
3,42.59129632657701,"['x', 1, 2, 3, 4]",100,2
4,42.59129632657701,"['x', 1, 2, 3, 4]",100,2
5,42.59129632657701,"['x', 1, 2, 3, 4]",100,2
6,42.59129632657701,"['x', 1, 2, 3, 4]",100,2
7,40.368131871677,"['x', 1, 2, 3, 4]",100,2
8,40.368131871677,"['x', 1, 2, 3, 4]",100,2
9,40.368131871677,"['x', 1, 2, 3, 4]",100,2
10,40.368131871677,"['x', 1, 2, 3, 4]",100,2
11,40.368131871677,"['x', 1, 2, 3, 4]",100,2
12,40.368131871677,"['x', 1, 2, 3, 4]",100,2
13,40.368131871677,"['x', 1, 2, 3, 4]",100,2
14,40.368131871677,"['x', 1, 2, 3, 4]",100,2
15,40.368131871677,"['x', 1, 2, 3, 4]",100,2
16,40.368131871677,"['x', 1, 2, 3, 4]",100,2
17,40.368131871677,"['x', 1, 2, 3, 4]",100,2
18,40.368131871677,"['x', 1, 2, 3, 4]",100,2
19,40.368131871677,"['x', 1, 2, 3, 4]",100,2
20,40.368131871677,"['x', 1, 2, 3, 4]",100,2
21,40.368131871677,"['x', 1, 2, 3, 4]",100,2
22,40.368131871677,"['x', 1, 2, 3, 4]",100,2
23,40.368131871677,"['x', 1, 2, 3, 4]",100,2
24,40.368131871677,"['x', 1, 2, 3, 4]",100,2
25,40.368131871677,"['x', 1, 2, 3, 4]",100,2
26,40.368131871677,"['x', 1, 2, 3, 4]",100,2
27,40.368131871677,"['x', 1, 2, 3, 4]",100,2
1,620.9112133427784,"['x', 1]",150,2
2,465.120873040886,"['x', 1]",150,2
3,327.9966217392366,"['x', 1]",150,2
4,327.9966217392366,"['x', 1]",150,2
5,310.1821650287605,"['x', 1]",150,2
6,256.27141253464623,"['x', 1]",150,2
7,216.95461951411937,"['x', 1]",150,2
8,165.02925331753787,"['x', 1]",150,2
9,119.85528848401326,"['x', 1]",150,2
10,106.22553555364999,"['x', 1]",150,2
11,103.01131385056655,"['x', 1]",150,2
12,93.53628904740565,"['x', 1]",150,2
